date,region,product,segment,sales_rep,revenue,units_sold,discount_pct,cost,profit,profit_margin
2024-12-01,West,Product B,Startup,Rep_7,4935.48,32,8.2,2534.01,2401.47,48.66
2024-12-02,South,Product D,Startup,Rep_5,6660.8,11,19.7,3739.3,2921.5,43.86
2024-12-02,North,Product E,Government,Rep_7,6854.15,17,24.0,4568.4,2285.75,33.35
2024-12-02,East,Product E,Enterprise,Rep_7,5925.49,18,17.6,3207.22,2718.27,45.87
2024-12-02,South,Product E,Startup,Rep_9,1796.59,3,8.4,1216.88,579.71,32.27
2024-12-02,North,Product E,Government,Rep_3,8575.53,23,12.2,4963.31,3612.22,42.12
2024-12-02,Central,Product A,SMB,Rep_7,8370.23,42,11.4,3883.53,4486.7,53.6
2024-12-02,North,Product B,SMB,Rep_2,7240.11,32,0.5,3409.57,3830.54,52.91
2024-12-02,East,Product C,Enterprise,Rep_2,11765.96,42,7.4,7842.41,3923.55,33.35
2024-12-02,North,Product A,Enterprise,Rep_4,6298.14,21,4.0,3051.9,3246.24,51.54
2024-12-02,East,Product B,Enterprise,Rep_6,5171.35,8,16.5,2350.56,2820.79,54.55
2024-12-02,Central,Product A,SMB,Rep_4,8459.43,23,15.1,5133.07,3326.36,39.32
2024-12-02,East,Product D,SMB,Rep_10,10847.4,35,6.3,5311.18,5536.22,51.04
2024-12-03,North,Product E,Enterprise,Rep_8,10021.99,28,0.1,4779.96,5242.03,52.31
2024-12-03,North,Product E,Enterprise,Rep_9,1977.72,7,11.4,1223.06,754.66,38.16
2024-12-03,East,Product E,Enterprise,Rep_6,2109.42,7,22.7,1195.35,914.07,43.33
2024-12-03,East,Product E,Enterprise,Rep_3,7271.18,16,16.4,4864.23,2406.95,33.1
2024-12-03,South,Product C,Enterprise,Rep_2,5174.98,12,0.9,3515.26,1659.72,32.07
2024-12-03,East,Product D,SMB,Rep_2,3528.72,18,9.4,2045.88,1482.84,42.02
2024-12-03,East,Product B,Government,Rep_7,5066.23,12,1.1,2505.68,2560.55,50.54
2024-12-03,South,Product D,SMB,Rep_9,8376.85,17,1.5,5131.02,3245.83,38.75
2024-12-03,Central,Product D,Enterprise,Rep_8,6783.09,30,1.3,4460.9,2322.19,34.23
2024-12-03,South,Product E,Enterprise,Rep_8,5856.95,14,5.8,3470.43,2386.52,40.75
2024-12-03,West,Product D,Government,Rep_10,8959.45,34,18.1,4287.48,4671.97,52.15
2024-12-03,South,Product C,Enterprise,Rep_10,10901.41,20,24.8,7055.99,3845.42,35.27
2024-12-03,North,Product C,SMB,Rep_7,7203.55,24,0.5,3434.63,3768.92,52.32
2024-12-03,Central,Product C,SMB,Rep_6,6299.3,34,20.9,4100.52,2198.78,34.91
2024-12-04,South,Product A,Government,Rep_4,8141.56,16,18.9,4930.17,3211.39,39.44
2024-12-04,Central,Product D,Startup,Rep_10,5265.08,13,23.2,3501.54,1763.54,33.5
2024-12-04,Central,Product A,SMB,Rep_5,1711.62,3,16.8,1000.72,710.9,41.53
2024-12-04,South,Product D,SMB,Rep_5,5979.73,19,9.9,3233.42,2746.31,45.93
2024-12-04,North,Product C,Enterprise,Rep_4,11822.96,28,8.8,5923.54,5899.42,49.9
2024-12-04,North,Product E,Government,Rep_5,5906.3,28,13.0,3064.34,2841.96,48.12
2024-12-04,South,Product A,Enterprise,Rep_5,5455.64,18,5.8,2830.88,2624.76,48.11
2024-12-04,Central,Product C,Government,Rep_10,15967.9,102,5.6,10718.02,5249.88,32.88
2024-12-04,East,Product E,Government,Rep_5,5846.34,20,22.0,2648.19,3198.15,54.7
2024-12-04,Central,Product C,SMB,Rep_3,7712.44,20,7.3,4878.56,2833.88,36.74
2024-12-04,South,Product B,SMB,Rep_7,10595.78,24,16.1,5531.71,5064.07,47.79
2024-12-04,Central,Product C,Startup,Rep_2,3314.88,7,20.9,1778.52,1536.36,46.35
2024-12-05,North,Product A,Enterprise,Rep_7,5343.67,11,20.8,3108.87,2234.8,41.82
2024-12-05,North,Product B,Enterprise,Rep_2,1772.57,5,22.7,1156.0,616.57,34.78
2024-12-05,Central,Product B,Enterprise,Rep_6,4622.27,22,14.8,2700.65,1921.62,41.57
2024-12-05,North,Product B,Government,Rep_1,9237.24,25,21.2,5784.44,3452.8,37.38
2024-12-05,East,Product E,SMB,Rep_3,2497.15,4,8.2,1161.9,1335.25,53.47
2024-12-05,South,Product A,Government,Rep_6,9330.14,35,16.8,5143.86,4186.28,44.87
2024-12-05,Central,Product B,Startup,Rep_10,9907.21,18,6.8,4749.21,5158.0,52.06
2024-12-05,East,Product A,SMB,Rep_2,7878.82,13,15.7,4200.97,3677.85,46.68
2024-12-05,East,Product A,Enterprise,Rep_8,1811.29,7,9.2,1209.26,602.03,33.24
2024-12-05,East,Product D,Enterprise,Rep_7,3119.9,15,2.7,1569.14,1550.76,49.71
2024-12-05,West,Product A,SMB,Rep_5,8072.58,14,0.7,5412.42,2660.16,32.95
2024-12-05,West,Product E,SMB,Rep_8,1637.95,4,1.1,1082.64,555.31,33.9
2024-12-06,East,Product A,SMB,Rep_7,3884.14,13,10.6,2621.88,1262.26,32.5
2024-12-06,West,Product E,Startup,Rep_6,2916.62,17,20.5,1403.9,1512.72,51.87
2024-12-06,Central,Product A,Government,Rep_10,9394.04,55,4.9,6364.02,3030.02,32.25
2024-12-06,Central,Product D,SMB,Rep_6,1326.82,4,19.4,611.48,715.34,53.91
2024-12-06,West,Product A,Startup,Rep_8,4356.04,16,16.3,2053.21,2302.83,52.87
2024-12-06,North,Product D,Enterprise,Rep_4,2358.32,10,6.5,1182.62,1175.7,49.85
2024-12-06,West,Product C,Startup,Rep_7,8840.78,25,12.7,4956.88,3883.9,43.93
2024-12-06,South,Product C,Government,Rep_1,8124.22,29,4.6,4275.19,3849.03,47.38
2024-12-06,Central,Product E,Government,Rep_10,5975.03,11,3.3,2769.99,3205.04,53.64
2024-12-06,East,Product A,Government,Rep_8,2378.47,7,13.1,1615.52,762.95,32.08
2024-12-06,South,Product B,SMB,Rep_10,2462.62,4,20.0,1666.98,795.64,32.31
2024-12-06,West,Product B,Government,Rep_8,9524.62,44,12.4,6413.26,3111.36,32.67
2024-12-06,Central,Product E,SMB,Rep_9,7239.09,36,4.8,4901.14,2337.95,32.3
2024-12-06,Central,Product D,Enterprise,Rep_3,3517.44,11,8.7,1738.53,1778.91,50.57
2024-12-06,East,Product A,Government,Rep_5,7104.8,13,13.5,4225.14,2879.66,40.53
2024-12-06,West,Product A,Startup,Rep_8,8873.78,14,16.5,5993.08,2880.7,32.46
2024-12-06,Central,Product C,Enterprise,Rep_7,3740.92,16,19.3,1955.3,1785.62,47.73
2024-12-06,Central,Product C,Government,Rep_8,3340.24,18,5.7,2052.31,1287.93,38.56
2024-12-07,West,Product A,Startup,Rep_4,3815.7,6,13.3,2512.69,1303.01,34.15
2024-12-07,West,Product A,Enterprise,Rep_6,2988.33,8,5.6,1354.59,1633.74,54.67
2024-12-07,South,Product B,Startup,Rep_2,4578.32,9,4.2,2113.56,2464.76,53.84
2024-12-07,West,Product A,Startup,Rep_1,1955.72,5,9.1,1316.92,638.8,32.66
2024-12-07,South,Product D,SMB,Rep_6,4088.05,13,19.9,1916.78,2171.27,53.11
2024-12-07,South,Product D,SMB,Rep_3,10737.7,19,15.7,6661.27,4076.43,37.96
2024-12-07,East,Product D,Enterprise,Rep_6,7221.15,15,15.0,4627.05,2594.1,35.92
2024-12-07,Central,Product E,SMB,Rep_6,1869.74,3,2.7,874.48,995.26,53.23
2024-12-07,South,Product D,Enterprise,Rep_5,9636.49,48,13.6,5199.1,4437.39,46.05
2024-12-07,North,Product D,Enterprise,Rep_7,8390.88,24,2.1,3961.86,4429.02,52.78
2024-12-07,North,Product B,Government,Rep_5,5014.42,13,8.1,3112.39,1902.03,37.93
2024-12-08,South,Product B,Startup,Rep_7,6890.75,32,5.1,4042.23,2848.52,41.34
2024-12-08,South,Product A,Enterprise,Rep_7,9187.04,23,3.5,5320.47,3866.57,42.09
2024-12-08,North,Product A,Startup,Rep_7,3849.68,20,10.4,2248.43,1601.25,41.59
2024-12-08,East,Product E,Government,Rep_2,10034.04,20,17.1,5976.11,4057.93,40.44
2024-12-08,East,Product E,Enterprise,Rep_9,6676.78,11,3.2,3267.73,3409.05,51.06
2024-12-08,North,Product B,Enterprise,Rep_9,8246.99,33,24.3,5261.01,2985.98,36.21
2024-12-08,South,Product D,Startup,Rep_7,5474.31,13,8.8,2787.42,2686.89,49.08
2024-12-08,North,Product E,Startup,Rep_9,8012.44,22,22.2,3619.42,4393.02,54.83
2024-12-08,East,Product C,Government,Rep_6,13034.27,36,2.8,7117.53,5916.74,45.39
2024-12-09,Central,Product E,Startup,Rep_9,4739.57,25,24.8,2522.62,2216.95,46.78
2024-12-09,East,Product E,Enterprise,Rep_5,3896.29,7,9.5,2063.85,1832.44,47.03
2024-12-09,East,Product D,SMB,Rep_5,7398.26,12,8.5,3695.97,3702.29,50.04
2024-12-09,Central,Product B,SMB,Rep_5,4093.2,8,20.6,1897.57,2195.63,53.64
2024-12-09,Central,Product A,Startup,Rep_5,2467.86,6,7.5,1503.78,964.08,39.07
2024-12-09,South,Product B,Enterprise,Rep_8,4457.72,12,21.2,2819.73,1637.99,36.75
2024-12-09,South,Product C,Enterprise,Rep_2,2698.47,7,7.2,1605.01,1093.46,40.52
2024-12-09,North,Product B,Startup,Rep_8,3280.77,7,15.7,1884.46,1396.31,42.56
2024-12-09,North,Product C,Government,Rep_7,7154.99,25,22.7,3440.88,3714.11,51.91
2024-12-09,North,Product D,Startup,Rep_10,7004.2,26,12.3,4645.18,2359.02,33.68
2024-12-10,Central,Product E,Government,Rep_3,9745.74,18,12.5,6259.79,3485.95,35.77
2024-12-10,East,Product E,Government,Rep_10,8245.27,24,10.2,4315.87,3929.4,47.66
2024-12-10,East,Product E,Startup,Rep_4,1581.49,3,10.7,962.11,619.38,39.16
2024-12-10,South,Product A,Startup,Rep_1,8321.51,19,5.3,4410.72,3910.79,47.0
2024-12-10,West,Product D,SMB,Rep_8,3378.4,10,19.3,1902.66,1475.74,43.68
2024-12-10,North,Product B,Startup,Rep_5,2127.81,8,5.8,966.54,1161.27,54.58
2024-12-10,South,Product E,Government,Rep_10,1637.9,4,7.9,1048.72,589.18,35.97
2024-12-10,West,Product E,Government,Rep_4,10223.01,37,20.2,5567.01,4656.0,45.54
2024-12-10,South,Product C,SMB,Rep_9,11396.97,37,7.7,7137.33,4259.64,37.38
2024-12-11,North,Product D,Government,Rep_6,2571.87,5,16.2,1348.68,1223.19,47.56
2024-12-11,South,Product E,Enterprise,Rep_1,11599.03,24,14.5,7386.81,4212.22,36.32
2024-12-11,West,Product D,Government,Rep_2,4541.37,18,0.5,2825.27,1716.1,37.79
2024-12-11,East,Product E,SMB,Rep_6,9751.88,27,16.2,5247.38,4504.5,46.19
2024-12-11,Central,Product A,Enterprise,Rep_1,2689.97,5,2.4,1498.26,1191.71,44.3
2024-12-11,West,Product C,Enterprise,Rep_3,13017.96,42,15.5,6274.66,6743.3,51.8
2024-12-11,East,Product B,SMB,Rep_5,8698.81,16,2.1,5118.8,3580.01,41.16
2024-12-11,North,Product D,Startup,Rep_4,9242.34,18,11.0,5733.84,3508.5,37.96
2024-12-11,East,Product C,Government,Rep_8,5564.32,12,23.1,3643.05,1921.27,34.53
2024-12-11,East,Product A,SMB,Rep_2,5861.1,10,9.4,3656.28,2204.82,37.62
2024-12-12,South,Product A,Enterprise,Rep_7,7902.58,16,11.6,4988.29,2914.29,36.88
2024-12-12,Central,Product D,Government,Rep_10,7751.83,18,23.0,4754.31,2997.52,38.67
2024-12-12,North,Product B,SMB,Rep_10,2647.92,5,2.6,1478.09,1169.83,44.18
2024-12-12,Central,Product C,SMB,Rep_8,10948.42,19,0.0,5419.62,5528.8,50.5
2024-12-12,North,Product C,Startup,Rep_2,4413.28,12,15.4,2589.07,1824.21,41.33
2024-12-12,West,Product D,Enterprise,Rep_7,2071.32,3,2.6,1255.34,815.98,39.39
2024-12-12,North,Product A,Enterprise,Rep_8,3089.81,5,21.1,1755.8,1334.01,43.17
2024-12-12,East,Product A,SMB,Rep_8,7002.89,22,16.5,3503.59,3499.3,49.97
2024-12-12,Central,Product E,SMB,Rep_5,8744.73,24,16.8,5032.49,3712.24,42.45
2024-12-12,Central,Product C,Enterprise,Rep_6,13658.68,32,17.0,8297.0,5361.68,39.25
2024-12-12,North,Product E,Government,Rep_9,3992.06,13,18.3,2323.57,1668.49,41.8
2024-12-12,West,Product B,SMB,Rep_4,4041.7,9,17.3,2294.34,1747.36,43.23
2024-12-12,North,Product D,Government,Rep_2,2009.11,9,5.2,1151.03,858.08,42.71
2024-12-12,East,Product A,Enterprise,Rep_9,6569.95,24,1.9,3808.02,2761.93,42.04
2024-12-12,South,Product E,Government,Rep_9,3671.82,9,18.9,2122.47,1549.35,42.2
2024-12-12,East,Product D,Government,Rep_2,7200.86,14,1.7,4798.64,2402.22,33.36
2024-12-12,North,Product B,Government,Rep_8,3172.02,6,19.9,2032.53,1139.49,35.92
2024-12-12,North,Product C,Enterprise,Rep_5,13977.92,31,18.5,6741.11,7236.81,51.77
2024-12-13,East,Product A,Government,Rep_4,7720.0,27,2.1,3760.44,3959.56,51.29
2024-12-13,Central,Product C,Enterprise,Rep_4,11239.57,20,15.0,7248.25,3991.32,35.51
2024-12-13,West,Product E,Enterprise,Rep_2,9685.92,22,12.8,4678.04,5007.88,51.7
2024-12-13,East,Product E,SMB,Rep_5,4012.53,7,15.7,2239.65,1772.88,44.18
2024-12-13,East,Product A,Government,Rep_8,2255.06,5,15.3,1508.77,746.29,33.09
2024-12-13,Central,Product E,Government,Rep_10,5001.19,13,15.1,3150.57,1850.62,37.0
2024-12-13,East,Product B,Government,Rep_3,4394.8,9,5.3,2727.76,1667.04,37.93
2024-12-13,East,Product B,SMB,Rep_6,8423.29,14,2.5,5076.88,3346.41,39.73
2024-12-13,Central,Product E,Government,Rep_4,3093.01,9,1.9,1529.64,1563.37,50.55
2024-12-14,North,Product E,Startup,Rep_3,3538.24,11,5.7,2380.29,1157.95,32.73
2024-12-14,North,Product D,Government,Rep_3,7869.08,21,9.4,3896.11,3972.97,50.49
2024-12-14,East,Product D,Startup,Rep_9,3568.65,7,11.8,1702.56,1866.09,52.29
2024-12-14,East,Product B,Enterprise,Rep_3,3504.44,10,15.0,2320.03,1184.41,33.8
2024-12-14,Central,Product D,SMB,Rep_8,9509.71,45,24.4,6464.46,3045.25,32.02
2024-12-14,North,Product A,Enterprise,Rep_4,6306.23,25,2.1,3065.38,3240.85,51.39
2024-12-14,West,Product E,Government,Rep_5,8556.53,23,24.4,5743.64,2812.89,32.87
2024-12-14,Central,Product D,Government,Rep_3,6925.86,18,5.1,3810.55,3115.31,44.98
2024-12-14,South,Product D,SMB,Rep_2,3753.69,10,12.1,1811.64,1942.05,51.74
2024-12-14,South,Product D,Government,Rep_9,7274.94,13,5.0,3594.23,3680.71,50.59
2024-12-14,West,Product C,Startup,Rep_5,10645.87,30,15.8,5676.08,4969.79,46.68
2024-12-14,Central,Product A,Government,Rep_7,2298.55,4,20.9,1085.48,1213.07,52.78
2024-12-14,Central,Product B,Government,Rep_9,8907.61,42,16.2,4721.32,4186.29,47.0
2024-12-14,North,Product E,Startup,Rep_8,3073.22,5,17.9,1648.8,1424.42,46.35
2024-12-14,South,Product C,SMB,Rep_6,13337.44,35,9.1,8928.55,4408.89,33.06
2024-12-14,South,Product A,SMB,Rep_5,2135.98,5,6.3,1347.04,788.94,36.94
2024-12-14,East,Product E,Enterprise,Rep_10,5771.47,22,2.7,3634.62,2136.85,37.02
2024-12-14,East,Product D,Enterprise,Rep_10,5127.8,19,15.1,2797.67,2330.13,45.44
2024-12-15,Central,Product C,Startup,Rep_6,10932.66,18,19.5,6080.28,4852.38,44.38
2024-12-15,West,Product E,Startup,Rep_4,10582.87,19,13.2,6533.18,4049.69,38.27
2024-12-15,East,Product C,Government,Rep_4,13812.09,67,15.0,7912.64,5899.45,42.71
2024-12-15,East,Product A,Enterprise,Rep_9,8300.16,44,4.1,3787.17,4512.99,54.37
2024-12-15,North,Product B,Enterprise,Rep_1,5312.9,9,23.2,2870.42,2442.48,45.97
2024-12-15,North,Product B,Enterprise,Rep_6,2583.04,6,15.8,1272.03,1311.01,50.75
2024-12-15,Central,Product B,Enterprise,Rep_3,6963.72,22,4.5,4551.9,2411.82,34.63
2024-12-15,South,Product E,Enterprise,Rep_4,3960.65,8,6.1,2265.97,1694.68,42.79
2024-12-15,Central,Product C,Startup,Rep_8,8579.38,20,17.8,5300.03,3279.35,38.22
2024-12-15,South,Product B,Startup,Rep_10,6169.16,10,0.0,2853.88,3315.28,53.74
2024-12-15,North,Product C,Government,Rep_9,4993.49,10,21.7,2355.94,2637.55,52.82
2024-12-15,East,Product A,Government,Rep_7,4944.48,10,18.2,2466.59,2477.89,50.11
2024-12-15,South,Product C,Government,Rep_1,10986.75,32,1.2,5290.54,5696.21,51.85
2024-12-16,North,Product D,Startup,Rep_2,4518.1,7,2.4,2191.28,2326.82,51.5
2024-12-16,West,Product C,Enterprise,Rep_2,3774.18,7,16.0,2104.11,1670.07,44.25
2024-12-16,West,Product C,SMB,Rep_5,9901.95,34,12.3,5578.58,4323.37,43.66
2024-12-16,Central,Product B,SMB,Rep_5,5978.32,27,3.0,3613.02,2365.3,39.56
2024-12-16,South,Product C,Enterprise,Rep_8,7232.9,17,3.2,4049.78,3183.12,44.01
2024-12-16,West,Product C,SMB,Rep_7,11734.75,23,2.1,7414.17,4320.58,36.82
2024-12-16,South,Product D,SMB,Rep_9,7798.23,16,13.1,3787.6,4010.63,51.43
2024-12-16,Central,Product E,SMB,Rep_6,8111.75,22,19.0,3879.59,4232.16,52.17
2024-12-16,South,Product C,Enterprise,Rep_5,4561.01,9,13.2,2827.64,1733.37,38.0
2024-12-16,Central,Product B,SMB,Rep_6,8599.56,46,8.8,5165.63,3433.93,39.93
2024-12-16,South,Product D,Enterprise,Rep_3,4143.96,8,9.1,2362.3,1781.66,42.99
2024-12-16,Central,Product B,SMB,Rep_5,4336.26,9,5.3,2042.11,2294.15,52.91
2024-12-16,North,Product E,Startup,Rep_8,1890.49,10,21.7,1136.46,754.03,39.89
2024-12-16,South,Product E,Government,Rep_4,10094.41,21,14.8,4581.15,5513.26,54.62
2024-12-16,North,Product A,Government,Rep_7,2782.94,7,8.6,1547.6,1235.34,44.39
2024-12-16,South,Product B,Enterprise,Rep_2,6124.22,10,24.7,4157.95,1966.27,32.11
2024-12-17,North,Product B,Enterprise,Rep_7,4572.46,13,22.6,2675.21,1897.25,41.49
2024-12-17,Central,Product E,Startup,Rep_9,3249.32,7,7.4,2184.73,1064.59,32.76
2024-12-17,East,Product A,SMB,Rep_7,4493.93,10,12.6,2249.41,2244.52,49.95
2024-12-17,South,Product E,SMB,Rep_4,3382.14,9,5.8,2099.79,1282.35,37.92
2024-12-17,Central,Product B,SMB,Rep_6,7234.27,18,11.8,4455.68,2778.59,38.41
2024-12-17,East,Product D,Startup,Rep_9,6020.74,18,12.7,3232.64,2788.1,46.31
2024-12-17,North,Product E,Government,Rep_9,8955.47,55,9.3,5970.51,2984.96,33.33
2024-12-17,West,Product B,Government,Rep_3,3493.34,12,19.2,2358.5,1134.84,32.49
2024-12-17,North,Product D,Startup,Rep_9,10158.32,37,22.4,5435.11,4723.21,46.5
2024-12-17,West,Product A,SMB,Rep_6,4775.38,20,13.8,2318.05,2457.33,51.46
2024-12-18,East,Product D,Enterprise,Rep_8,7580.13,31,16.7,4013.11,3567.02,47.06
2024-12-18,East,Product D,Government,Rep_5,4799.74,22,5.1,2561.51,2238.23,46.63
2024-12-18,West,Product A,Enterprise,Rep_5,2852.06,6,10.1,1768.83,1083.23,37.98
2024-12-18,East,Product A,Government,Rep_8,3830.55,9,15.1,2038.71,1791.84,46.78
2024-12-18,Central,Product B,Government,Rep_1,9544.91,39,18.9,6459.29,3085.62,32.33
2024-12-18,Central,Product B,Enterprise,Rep_2,5646.63,14,9.3,3806.91,1839.72,32.58
2024-12-18,North,Product E,Government,Rep_10,6221.52,13,21.7,3201.46,3020.06,48.54
2024-12-18,West,Product A,SMB,Rep_5,5831.57,11,16.3,2844.65,2986.92,51.22
2024-12-18,West,Product E,SMB,Rep_1,7989.98,19,15.4,4415.62,3574.36,44.74
2024-12-18,Central,Product B,SMB,Rep_10,9685.33,20,18.8,5864.45,3820.88,39.45
2024-12-18,Central,Product E,Enterprise,Rep_9,4949.29,9,4.1,2792.38,2156.91,43.58
2024-12-18,West,Product D,Enterprise,Rep_6,5230.73,9,23.1,3459.93,1770.8,33.85
2024-12-18,North,Product E,Enterprise,Rep_10,4594.81,9,10.7,2788.15,1806.66,39.32
2024-12-19,North,Product C,SMB,Rep_5,11728.76,37,11.0,6062.74,5666.02,48.31
2024-12-19,North,Product A,Enterprise,Rep_6,6092.61,19,6.3,4047.09,2045.52,33.57
2024-12-19,West,Product B,SMB,Rep_3,8843.5,45,17.3,5353.95,3489.55,39.46
2024-12-19,North,Product A,Government,Rep_5,2982.06,8,10.2,1683.67,1298.39,43.54
2024-12-19,South,Product E,Government,Rep_3,5304.59,10,23.9,3085.4,2219.19,41.84
2024-12-19,East,Product C,Startup,Rep_7,8894.65,25,6.6,4552.38,4342.27,48.82
2024-12-19,Central,Product B,Startup,Rep_2,7775.38,20,5.4,4492.74,3282.64,42.22
2024-12-19,West,Product A,SMB,Rep_7,9040.61,15,8.7,5669.06,3371.55,37.29
2024-12-19,North,Product D,SMB,Rep_8,2451.77,5,24.9,1186.26,1265.51,51.62
2024-12-19,Central,Product E,SMB,Rep_6,5200.86,15,20.5,3198.46,2002.4,38.5
2024-12-19,South,Product D,Government,Rep_9,8642.23,31,23.9,5172.97,3469.26,40.14
2024-12-19,East,Product E,Startup,Rep_4,5327.88,16,15.9,3565.73,1762.15,33.07
2024-12-19,Central,Product A,Startup,Rep_9,11663.82,23,14.7,7064.31,4599.51,39.43
2024-12-19,Central,Product C,Government,Rep_7,9981.38,27,13.6,4791.84,5189.54,51.99
2024-12-19,Central,Product E,Government,Rep_4,4764.21,22,2.8,3233.24,1530.97,32.13
2024-12-19,Central,Product B,SMB,Rep_8,5314.52,10,4.7,3502.32,1812.2,34.1
2024-12-19,East,Product B,SMB,Rep_7,10861.15,34,11.7,5942.06,4919.09,45.29
2024-12-20,South,Product C,Enterprise,Rep_10,9626.53,18,6.6,6076.41,3550.12,36.88
2024-12-20,South,Product B,Startup,Rep_5,8838.65,33,13.8,5648.3,3190.35,36.1
2024-12-20,Central,Product B,Enterprise,Rep_10,8429.72,29,20.8,5628.37,2801.35,33.23
2024-12-20,South,Product E,SMB,Rep_2,6004.34,14,9.0,3590.67,2413.67,40.2
2024-12-20,West,Product D,SMB,Rep_10,2231.33,10,14.3,1038.52,1192.81,53.46
2024-12-20,West,Product B,Enterprise,Rep_1,1834.2,7,2.7,883.15,951.05,51.85
2024-12-20,Central,Product A,Startup,Rep_5,4853.99,30,12.2,2216.26,2637.73,54.34
2024-12-20,East,Product D,Enterprise,Rep_3,8772.63,23,7.0,4105.15,4667.48,53.21
2024-12-20,West,Product B,Government,Rep_5,4360.13,8,2.0,2270.08,2090.05,47.94
2024-12-20,West,Product A,Enterprise,Rep_8,8176.46,17,9.5,4075.7,4100.76,50.15
2024-12-20,North,Product A,Enterprise,Rep_10,6720.09,16,22.5,3864.91,2855.18,42.49
2024-12-20,Central,Product D,SMB,Rep_10,4411.67,9,12.0,2082.53,2329.14,52.79
2024-12-20,North,Product C,Startup,Rep_1,13787.52,28,3.4,8969.15,4818.37,34.95
2024-12-20,East,Product B,SMB,Rep_8,7937.33,52,18.2,3597.35,4339.98,54.68
2024-12-20,West,Product A,SMB,Rep_7,8350.28,18,2.9,5496.81,2853.47,34.17
2024-12-20,North,Product D,Enterprise,Rep_9,3533.79,13,24.4,2297.24,1236.55,34.99
2024-12-21,East,Product D,Enterprise,Rep_1,5954.33,12,19.4,3797.39,2156.94,36.22
2024-12-21,East,Product E,Startup,Rep_6,2448.67,8,6.4,1503.13,945.54,38.61
2024-12-21,West,Product A,SMB,Rep_8,7805.9,16,14.8,5239.06,2566.84,32.88
2024-12-21,East,Product D,Government,Rep_3,2943.63,7,24.5,1451.5,1492.13,50.69
2024-12-21,East,Product B,Enterprise,Rep_4,9922.79,58,21.8,6196.73,3726.06,37.55
2024-12-21,Central,Product C,Government,Rep_2,7498.88,32,24.2,3916.53,3582.35,47.77
2024-12-21,Central,Product B,Government,Rep_9,6757.92,12,14.0,4420.85,2337.07,34.58
2024-12-21,South,Product E,Enterprise,Rep_9,6257.85,17,19.8,4092.02,2165.83,34.61
2024-12-21,North,Product E,Startup,Rep_1,8370.15,17,7.8,4246.39,4123.76,49.27
2024-12-21,East,Product E,Enterprise,Rep_9,8716.24,23,1.9,4335.28,4380.96,50.26
2024-12-21,Central,Product B,SMB,Rep_10,5386.19,16,6.7,2682.63,2703.56,50.19
2024-12-21,North,Product A,Enterprise,Rep_9,1963.76,8,13.2,1061.26,902.5,45.96
2024-12-22,South,Product A,Government,Rep_7,4831.34,15,12.4,2282.64,2548.7,52.75
2024-12-22,East,Product B,SMB,Rep_9,9217.34,31,0.6,5001.34,4216.0,45.74
2024-12-22,West,Product B,SMB,Rep_3,4184.71,12,19.0,2006.82,2177.89,52.04
2024-12-22,South,Product B,Government,Rep_8,6861.05,22,1.5,3660.27,3200.78,46.65
2024-12-22,East,Product E,Startup,Rep_3,6953.52,16,18.6,4046.01,2907.51,41.81
2024-12-22,West,Product D,Startup,Rep_3,2575.62,6,24.9,1692.48,883.14,34.29
2024-12-22,West,Product D,Startup,Rep_2,3663.33,8,16.9,2454.53,1208.8,33.0
2024-12-22,South,Product E,Government,Rep_3,5739.91,10,1.6,2823.22,2916.69,50.81
2024-12-23,West,Product E,Enterprise,Rep_9,2728.44,5,19.4,1827.91,900.53,33.01
2024-12-23,East,Product C,Enterprise,Rep_7,9669.39,16,24.5,6227.79,3441.6,35.59
2024-12-23,East,Product C,Enterprise,Rep_8,8413.84,18,11.5,5597.48,2816.36,33.47
2024-12-23,East,Product D,Enterprise,Rep_2,9655.95,18,21.6,5790.99,3864.96,40.03
2024-12-23,South,Product B,Startup,Rep_7,8786.81,29,14.0,4328.85,4457.96,50.73
2024-12-23,North,Product D,Startup,Rep_5,5227.0,17,3.9,3280.42,1946.58,37.24
2024-12-23,South,Product B,SMB,Rep_1,5108.29,10,24.4,2422.95,2685.34,52.57
2024-12-23,Central,Product C,Enterprise,Rep_3,12328.48,61,12.0,8003.41,4325.07,35.08
2024-12-23,West,Product A,Enterprise,Rep_1,2123.85,6,13.2,1359.75,764.1,35.98
2024-12-23,Central,Product B,Enterprise,Rep_10,2613.89,8,16.5,1453.28,1160.61,44.4
2024-12-24,South,Product E,SMB,Rep_3,5842.41,24,15.8,2849.31,2993.1,51.23
2024-12-24,South,Product E,SMB,Rep_1,7258.67,14,18.9,4406.84,2851.83,39.29
2024-12-24,North,Product A,Government,Rep_1,10954.12,34,21.8,6871.65,4082.47,37.27
2024-12-24,North,Product D,Startup,Rep_10,3535.55,6,3.5,2274.71,1260.84,35.66
2024-12-24,North,Product E,SMB,Rep_3,4108.97,10,22.0,2177.05,1931.92,47.02
2024-12-24,South,Product A,Government,Rep_3,4700.59,8,2.0,2812.74,1887.85,40.16
